VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
44410,37248,Balvan Wali,9,T,0
44411,11777,Rachana Shankar,32,M,0
44412,6996,Aarnav Borah,50,T,0
44413,15598,Anusha Radhakrishnan,8,M,0
44414,16860,Chandresh Murthy,49,F,0
44415,16860,Agastya Khare,61,F,0
44416,27585,Vanya Mann,7,F,0
44417,27585,Omisha Peri,13,T,0
44418,38515,Tripti Mody,56,F,0
44419,13033,Shivansh Brahmbhatt,41,T,0
44420,38692,Samuel Magar,30,T,0
44421,4411,Sudiksha Bose,47,M,0
44422,8412,Ucchal Chadha,75,M,0
44423,25468,Ekantika Chakrabarti,35,F,0
44424,25468,Gautam Vora,40,M,0
44425,31106,Widisha Bhardwaj,54,M,0
44426,31106,Edhitha Karnik,79,M,0
44427,20456,Harish Krishnan,48,M,0
44428,20456,Chameli Bhat,56,M,0
44429,18526,Rachit Patel,53,M,0
44430,18955,Reyansh Gill,57,M,0
44431,18955,Samaksh Prashad,59,T,0
44432,19653,Diya Pandya,56,T,0
44433,25227,Manan Date,77,T,0
44434,6499,Nidra Om,61,M,0
44435,6499,Ishani Kale,57,F,0
44436,27356,Onveer Chanda,74,F,0
44437,27356,Sneha Kala,11,M,0
44438,38798,Jagdish Lata,58,F,0
44439,38798,Akshay Divan,28,F,0
44440,23105,Zashil Tara,33,T,0
44441,34507,Faraj Loke,44,F,0
44442,34507,Anthony Solanki,35,F,0
44443,33160,Charles Nayar,11,F,0
44444,33160,Balhaar Lal,80,T,0
44445,29010,Sanya Chatterjee,75,T,0
44446,3967,Jeremiah Bose,67,F,0
44447,35280,Hredhaan Nayak,32,F,0
44448,35280,Ayush Venkataraman,72,F,0
44449,39170,Raghav Borde,77,T,0
44450,32230,Vidhi Panchal,78,F,0
44451,32230,Sanaya Rajagopal,41,T,0
44452,28218,Leela Thakur,24,M,0
44453,38856,Chandresh Karan,76,T,0
44454,38856,Umang Padmanabhan,37,T,0
44455,33319,Yahvi Sood,45,M,0
44456,33319,Nilima Varma,43,F,0
44457,17755,Yutika Sura,69,M,0
44458,17755,Nirja Dixit,18,M,0
44459,15763,Vrinda Sahni,35,M,0
44460,15763,Andrew Ganguly,75,F,0
44461,10156,Devansh Nanda,78,F,0
44462,12741,Saanvi Sankaran,73,F,0
44463,7546,Azaan Kalla,46,F,0
44464,33303,Jairaj Dayal,54,F,0
44465,33303,Urvi Chanda,42,T,0
44466,23101,Mohammed Palla,14,M,0
44467,23101,Parth Loke,22,M,0
44468,26754,Zansi Pingle,71,T,0
44469,39503,Tamanna Brar,71,M,0
44470,14970,Vaishnavi Sengupta,20,F,0
44471,38142,Mekhala Nayar,10,M,0
44472,26295,Faqid Chandra,37,F,0
44473,25002,Laksh Murty,13,T,0
44474,25002,Chakradhar Sha,70,T,0
44475,34894,Rachana Kari,20,T,0
44476,9926,Hemani Behl,13,F,0
44477,39842,Mohammed Walla,5,M,0
44478,39842,Yachana Pal,54,M,0
44479,26352,Unnati Raju,8,T,0
44480,26352,Harish Khurana,50,M,0
44481,16693,Tejas Misra,24,T,0
44482,18912,Tejas Chaudhari,9,T,0
44483,18912,Chaitaly Rout,7,F,0
44484,12834,Aarnav Goel,22,F,0
44485,12879,Abhiram Prashad,49,M,0
44486,17781,Eiravati Naik,53,T,0
44487,17781,Sanya Dhaliwal,72,M,0
44488,30815,Fitan Som,54,F,0
44489,10070,Pranit Agrawal,28,T,0
44490,22317,Deepa Sharma,15,M,0
44491,22317,Maanas Karnik,43,F,0
44492,26609,Panini Pant,7,T,0
44493,29228,Libni Mohan,29,T,0
44494,29228,Yashoda Khosla,11,M,0
44495,21704,Anirudh Konda,74,T,0
44496,36157,Laban Nath,9,M,0
44497,12954,Anamika Subramaniam,28,M,0
44498,12954,Arunima Mann,39,T,0
44499,19878,Anamika Pandit,26,M,0
44500,26549,Rudra Naik,42,M,0
44501,26549,Yuvraj Chawla,38,F,0
44502,36837,Timothy Talwar,32,T,0
44503,32675,Januja Korpal,80,M,0
44504,22250,Champak Mangat,73,T,0
44505,36060,Onveer Amble,34,T,0
44506,35056,Rushil Raghavan,60,F,0
44507,35056,Rishi Sani,66,T,0
44508,11513,Hemani Kulkarni,30,M,0
44509,11513,Parth Basak,67,T,0
44510,31632,Mugdha Golla,32,M,0
44511,31632,Upadhriti Dubey,67,M,0
44512,16745,Upkaar Krishnan,5,M,0
44513,35513,Vrinda Parsa,40,F,0
44514,22021,Bhavika Dani,36,F,0
44515,7743,Kashvi Raman,27,F,0
44516,7743,Jagrati Tata,39,F,0
44517,20506,Daksh Pant,17,T,0
44518,21909,Bhavani Saraf,53,F,0
44519,21909,Frado Sur,56,F,0
44520,10030,Tamanna Mangat,55,F,0
44521,20238,Quincy Gala,40,T,0
44522,20238,Sai Deep,35,T,0
44523,32135,Omkaar Ganguly,60,T,0
44524,32135,Niharika Sagar,5,F,0
44525,19706,Tejas Mistry,76,M,0
44526,19706,Qabil Oommen,5,T,0
44527,7777,Owen Bhardwaj,17,M,0
44528,36930,Chavvi Sinha,21,T,0
44529,15710,Janani Chandra,36,F,0
44530,28962,Abdul Tiwari,20,F,0
44531,28962,Hema Taneja,54,T,0
44532,31674,Urvi Oak,9,M,0
44533,31674,Nicholas Kala,26,F,0
44534,11982,Janaki Bali,74,T,0
44535,11982,Liam Sharaf,25,F,0
44536,38244,Jagdish Setty,27,M,0
44537,38244,Nathaniel Parsa,79,F,0
44538,33134,Bina Goda,18,T,0
44539,33134,Avni Jha,62,F,0
44540,12780,Alka Kanda,6,M,0
44541,12780,Diya Narayan,53,M,0
44542,6671,Tanay Bhatia,23,T,0
44543,6671,Aarna Jha,49,M,0
44544,11290,Tejas Bakshi,76,F,0
44545,11290,Daksh Sama,57,M,0
44546,23878,Ikbal Shan,59,F,0
44547,7241,Oscar Kara,54,T,0
44548,7241,Manthan Warrior,74,T,0
44549,27423,Hredhaan Agate,63,T,0
44550,27844,Amaira Subramaniam,47,T,0
44551,27844,Hritik Narasimhan,16,F,0
44552,17369,Ekansh Rajan,41,F,0
44553,22499,Odika Chada,34,F,0
44554,22499,Amrita Sharma,74,F,0
44555,21380,Idika Ganesh,21,F,0
44556,22548,Dalaja Ranganathan,79,M,0
44557,22548,Balveer Sagar,66,F,0
44558,38143,Vihaan Boase,11,F,0
44559,19775,Gautam Balay,35,F,0
44560,19775,Shivani Sani,34,T,0
44561,38237,Eshana Sawhney,38,M,0
44562,18137,Agastya Devi,50,F,0
44563,11540,Yuvraj Dhingra,45,M,0
44564,11540,Harish Balasubramanian,47,T,0
44565,23267,Omisha Baral,29,F,0
44566,23267,Teerth Kala,80,F,0
44567,20964,Jalsa Dutta,6,T,0
44568,15205,Jalsa Cherian,37,M,0
44569,15205,Vidhi Srinivas,39,F,0
44570,22554,Dayita Walla,20,M,0
44571,25603,Sanya Munshi,19,M,0
44572,6602,Diya Gala,69,F,0
44573,6602,Kritika Golla,72,F,0
44574,10521,Rachit Jani,40,F,0
44575,26706,Om Mukherjee,61,F,0
44576,34446,Ira Shetty,18,F,0
44577,34446,Mohini Bhatnagar,25,M,0
44578,38796,Onveer Gokhale,34,F,0
44579,39480,Dominic Goswami,41,F,0
44580,30380,Krish Viswanathan,32,M,0
44581,30380,Eesha Rau,41,F,0
44582,32821,Utkarsh Varghese,33,M,0
44583,32821,Aachal Acharya,46,M,0
44584,17697,Benjamin Deshpande,18,F,0
44585,17697,Panini Parekh,5,T,0
44586,6946,Jagrati Chatterjee,17,F,0
44587,6946,Gaurika Bahri,36,F,0
44588,30853,Yashawini Morar,59,T,0
44589,21996,Zarna Chana,56,F,0
44590,16066,Zaitra Thaman,73,M,0
44591,16401,Ishita Grewal,38,T,0
44592,16401,Tarak Sura,38,T,0
44593,15109,Eiravati Mani,34,M,0
44594,7764,Niharika Iyer,76,F,0
44595,7764,Udarsh Dutt,36,T,0
44596,23942,Hamsini Parsa,68,T,0
44597,2299,Vansha Behl,22,F,0
44598,2299,Raagini Sule,22,T,0
44599,13226,Yoshita Kapoor,66,M,0
44600,15752,Hemal Reddy,50,T,0
44601,15752,Rachana Buch,54,T,0
44602,32411,Ijaya Chada,5,M,0
44603,20496,Amol Dalal,48,F,0
44604,20496,Varsha Pai,34,M,0
44605,15446,Eshana Naidu,36,F,0
44606,14108,Pranav Thaker,28,F,0
44607,14108,Raghav Sandal,26,T,0
44608,36441,Yagnesh Kala,15,F,0
44609,36441,Devansh Behl,34,T,0
44610,38493,Manbir Varughese,22,F,0
44611,11181,Ekavir Nadig,45,F,0
44612,11181,Sanaya Subramanian,18,T,0
44613,30196,Falak Sekhon,48,T,0
44614,28153,Charita Khalsa,59,M,0
44615,28153,Thomas Ganguly,10,F,0
44616,21239,Neha Pathak,17,M,0
44617,13434,Ranveer Bajaj,42,F,0
44618,32602,Alka Krishnan,27,M,0
44619,15453,Jeevika Ganguly,61,F,0
44620,15453,Upasna Chakraborty,45,F,0
44621,6443,Charan Panchal,48,T,0
44622,39257,Chaman Aggarwal,77,T,0
44623,39257,Qabil Srinivasan,76,F,0
44624,14474,Kiaan Sachdeva,50,M,0
44625,12673,Balvan Tank,5,F,0
44626,12673,Gavin Chauhan,5,M,0
44627,22212,Vasudha Sehgal,20,T,0
44628,22212,Lila Krishna,62,M,0
44629,29432,Aarush Mall,18,M,0
44630,29432,Farhan Hans,49,T,0
44631,12123,Anika Kari,27,T,0
44632,14336,Ryan Bobal,68,M,0
44633,14336,Luke Singh,69,T,0
44634,32563,Dakshesh Pingle,44,F,0
44635,32563,Harish Kadakia,58,M,0
44636,37031,Falak Raval,17,F,0
44637,37031,Samar Prakash,58,F,0
44638,26947,Nikita Bhakta,8,M,0
44639,26947,Krishna Sheth,18,M,0
44640,13243,Sneha Agate,59,M,0
44641,13243,Dev Bahl,17,M,0
44642,15624,Praneel Anne,67,T,0
44643,6978,Kiaan Chokshi,19,F,0
44644,6978,Kala Murthy,35,F,0
44645,36468,Arin Balan,12,M,0
44646,13524,Harita Ben,65,F,0
44647,13524,Warda Kanda,56,T,0
44648,30805,Daksha Wason,10,F,0
44649,12950,Inaya Narayan,70,F,0
44650,36704,Varenya Magar,57,T,0
44651,32117,Vritti Tella,47,F,0
44652,32117,Rachita Dugar,72,F,0
44653,15148,Watika Kibe,6,F,0
44654,15381,Dakshesh Bobal,30,M,0
44655,15381,Riya Sachdev,37,M,0
44656,28019,Kevin Tara,18,F,0
44657,28019,Gabriel Aurora,73,F,0
44658,34171,Tara Bhattacharyya,64,F,0
44659,21511,Gaurika Krishnan,10,T,0
44660,21511,Raghav Dave,8,F,0
44661,28615,Maanas Sahni,42,F,0
44662,28615,Rachita Pall,50,T,0
44663,24743,Balhaar Pandit,19,T,0
44664,24743,Manbir Raval,53,F,0
44665,37704,Rajata Sengupta,75,M,0
44666,37704,Hemang Bhargava,14,M,0
44667,8140,Yoshita Deep,27,M,0
44668,25699,Yadavi Wali,24,M,0
44669,25699,Rayaan Gera,62,T,0
44670,10355,Girik Agrawal,63,F,0
44671,10355,Wahab Dhar,44,T,0
44672,21726,Wishi Choudhry,25,M,0
44673,13291,Nikita Badal,24,T,0
44674,37163,Chakrika Comar,28,F,0
44675,32321,Yatan Yohannan,34,F,0
44676,17316,Gaurangi Choudhury,36,M,0
44677,17316,Wriddhish Kalita,35,M,0
44678,9762,Tanveer Balasubramanian,34,M,0
44679,9762,Abhiram Sule,6,M,0
44680,23619,Laksh Bhatia,9,M,0
44681,8031,Utkarsh Mann,57,T,0
44682,8031,Meghana Bose,71,F,0
44683,27580,Abhimanyu Subramaniam,80,F,0
44684,20994,Charles Mann,42,F,0
44685,12043,Aachal Rana,79,T,0
44686,16521,Rudra Mody,24,F,0
44687,16521,Nikita Cherian,65,M,0
44688,29642,Upkaar Chahal,55,M,0
44689,27958,Dipta Narula,63,M,0
44690,27958,Hardik Ramanathan,45,M,0
44691,27371,Reyansh Yohannan,75,F,0
44692,27371,Nakul Devan,37,F,0
44693,11600,Neelima Brar,77,M,0
44694,37898,Nicholas Wable,28,T,0
44695,37898,Harinakshi Majumdar,34,M,0
44696,12593,Wyatt Borah,78,M,0
44697,26380,Reyansh Naidu,75,M,0
44698,26380,Reva Chadha,42,T,0
44699,20003,Max Bandi,48,M,0
44700,25470,Akshay Shenoy,32,F,0
44701,25470,Dayamai Kant,33,M,0
44702,24116,Wyatt Sodhi,53,T,0
44703,24116,Samuel Chahal,15,M,0
44704,32381,Chatura Chaudhuri,55,M,0
44705,37276,Irya Dutta,46,M,0
44706,37276,Nihal Tata,72,F,0
44707,13539,Jairaj Sachdeva,7,T,0
44708,13539,Damyanti Dube,20,F,0
44709,39034,Nitara Agate,68,M,0
44710,39034,Arunima Roy,46,F,0
44711,10495,Henry Thakkar,11,T,0
44712,10495,Siddharth Varkey,9,T,0
44713,35382,Chakradhar Kala,80,F,0
44714,10281,Yachana Soni,11,F,0
44715,13134,Gaurika Bava,43,F,0
44716,13134,Ryan Bath,57,M,0
44717,25844,Hamsini Chhabra,30,F,0
44718,9693,Kiaan Chada,74,M,0
44719,9693,Forum Kumer,42,M,0
44720,27168,Aashi Sundaram,33,T,0
44721,15745,Anusha Raju,12,M,0
44722,25735,Girish Kibe,75,T,0
44723,25735,Thomas Bhalla,45,F,0
44724,8511,Ishwar Sood,50,T,0
44725,8511,Om Dani,54,M,0
44726,24617,Yashoda Wable,36,F,0
44727,15987,Ishanvi Shere,15,F,0
44728,15987,Chaitaly Narayan,15,T,0
44729,16559,Ekansh Kata,43,T,0
44730,16559,Yuvraj Dubey,76,M,0
44731,16080,Balhaar Devan,62,T,0
44732,16080,Tanveer Arora,38,T,0
44733,8739,Oscar Lall,71,M,0
44734,8413,Isha Dar,20,F,0
44735,31638,Kai Krishnamurthy,69,M,0
44736,3481,Tanay Brahmbhatt,40,M,0
44737,33540,Nimrat Dutt,44,M,0
44738,34588,Aachal Palla,46,F,0
44739,34588,Faris Johal,69,T,0
44740,21166,Harini Kakar,34,F,0
44741,22287,Priya Mander,50,F,0
44742,16245,Vansha Sridhar,52,T,0
44743,16245,Gaurav Iyer,65,M,0
44744,14419,Oni Narang,74,F,0
44745,14419,Max Lad,32,F,0
44746,13819,Jairaj Keer,11,F,0
44747,13819,Ethan Sahota,56,F,0
44748,26728,Zayyan Kaur,51,M,0
44749,26728,Balhaar Rana,22,F,0
44750,37865,Anusha Khatri,58,M,0
44751,37353,Veer Sanghvi,45,F,0
44752,30749,Matthew Mammen,57,T,0
44753,23734,Anya Seth,28,T,0
44754,29073,Zayan Chauhan,33,T,0
44755,29073,Sudiksha Dora,47,F,0
44756,18656,Naveen Doshi,40,F,0
44757,14577,Chandresh Narula,23,M,0
44758,14577,Hamsini Pandey,71,F,0
44759,1844,Ganga Chander,58,F,0
44760,24121,Qadim Chawla,35,F,0
44761,24121,Yug Sule,7,F,0
44762,26574,Gavin Vala,65,F,0
44763,26574,Neelima Goel,80,F,0
44764,28845,Nandini Karpe,56,T,0
44765,28845,Vansha Garde,24,F,0
44766,13685,Alka Barad,59,F,0
44767,13685,Kashvi Grewal,78,T,0
44768,38365,Jeet Lal,46,F,0
44769,38365,Vinaya Rana,51,F,0
44770,6973,Suhani Morar,69,F,0
44771,27050,Bahadurjit Saini,39,F,0
44772,27050,Xiti Chana,51,T,0
44773,18999,Atharv Arora,32,F,0
44774,36505,Girik Kibe,35,T,0
44775,28475,Urvashi Karan,25,M,0
44776,28475,Ranveer Shah,34,T,0
44777,6547,Pooja Aggarwal,22,M,0
44778,21542,Anya Basak,68,F,0
44779,21542,Yadavi Sur,37,M,0
44780,18017,Parth Tripathi,24,F,0
44781,18017,Kashvi Manda,5,T,0
44782,37939,Kamala Amble,25,M,0
44783,37939,Farhan Deo,62,F,0
44784,38444,Naksh Bose,74,T,0
44785,38444,Warhi Sodhi,21,T,0
44786,19640,Daksha Bumb,71,F,0
44787,19640,Leena Varughese,67,F,0
44788,26146,Manan Soman,75,M,0
44789,28497,Ucchal Bahl,69,M,0
44790,28497,Varsha Chadha,80,T,0
44791,36640,Yash Narain,32,M,0
44792,36640,Vedika Dasgupta,75,M,0
44793,31267,Vasatika Goswami,79,T,0
44794,31267,Aachal Lal,12,M,0
44795,25176,Patrick Sant,49,F,0
44796,38392,Ishita Gola,62,F,0
44797,30474,Ijaya Konda,14,F,0
44798,30474,Elijah Sahni,70,F,0
44799,27647,Utkarsh Pandya,63,F,0
44800,35507,Jhalak Reddy,66,F,0
44801,35507,Dipta Krishna,45,M,0
44802,21093,Henry Baral,8,F,0
44803,21093,Jagdish Murthy,34,F,0
44804,35474,Udarsh Issac,24,F,0
44805,35474,Oscar Koshy,17,F,0
44806,35868,Kevin Hayre,22,F,0
44807,11251,Ethan Pillai,7,T,0
44808,27335,Matthew Dua,46,M,0
44809,7481,Xavier Kalita,38,T,0
44810,27977,Anusha Chatterjee,13,F,0
44811,25531,Libni Sen,48,F,0
44812,25531,Vidhi Chaudhry,8,M,0
44813,24099,Vasudha Pai,60,M,0
44814,24099,Varenya Lal,65,F,0
44815,21109,Aarnav D’Alia,14,F,0
44816,39037,Triya Dass,22,F,0
44817,28704,Gaurika Bhatia,63,T,0
44818,28704,Qabil Sarma,11,M,0
44819,23420,Victor Gala,24,F,0
44820,23420,Gunbir Menon,12,F,0
44821,18230,Wahab Mukherjee,17,M,0
44822,18585,Gopal Pall,76,F,0
44823,18585,Alka Yogi,49,F,0
44824,30135,Victor Khatri,55,T,0
44825,35211,Matthew Brahmbhatt,41,F,0
44826,35087,Manthan Chakraborty,76,M,0
44827,24294,Samaksh Dash,18,T,0
44828,24294,Dalbir Gola,43,M,0
44829,28065,Ati Rai,41,F,0
44830,17798,Falan Din,8,M,0
44831,36381,Bhanumati Khosla,29,F,0
44832,19979,Gagan Date,14,T,0
44833,19979,Yatan Bedi,30,M,0
44834,15399,Ekiya Pillay,56,M,0
44835,33005,Megha Mistry,29,F,0
44836,33005,Sai Ratti,68,F,0
44837,25446,Henry Memon,15,F,0
44838,25446,Chameli Singh,34,F,0
44839,17997,Daksha Dugar,39,M,0
44840,32531,Vanya Gole,23,F,0
44841,12091,Vritti Devan,55,T,0
44842,19488,Caleb Khosla,60,M,0
44843,19488,Mekhala Mahal,52,T,0
44844,20254,Dalaja Guha,16,T,0
44845,20254,Devika Saxena,45,T,0
44846,38321,Charan Parsa,77,F,0
44847,38321,Dominic Kuruvilla,6,M,0
44848,27308,Devika Parmer,80,M,0
44849,6481,Elijah Barman,66,M,0
44850,11542,Aashi Mammen,66,F,0
44851,28585,Banjeet Verma,24,F,0
44852,28585,Wridesh Ram,24,M,0
44853,17637,Kamala Pathak,67,F,0
44854,17637,Jagvi Bhagat,41,F,0
44855,17286,Shravya Pal,53,M,0
44856,17286,Falan Sarin,48,F,0
44857,26789,Edhitha Divan,14,M,0
44858,26789,Henry Anne,67,F,0
44859,28707,Samesh Kalita,71,M,0
44860,13188,Reva Natt,46,M,0
44861,13188,David Walia,60,M,0
44862,19850,Amrita Devi,63,T,0
44863,19850,Saksham Lad,79,M,0
44864,37346,Hema Naidu,78,T,0
44865,5692,Vedika Som,19,M,0
44866,39499,Harshil Chander,24,F,0
44867,37814,Atharv Mand,21,T,0
44868,37814,Ijaya Randhawa,74,M,0
44869,7571,Radhika Khosla,6,F,0
44870,8775,Amruta Kota,77,M,0
44871,8775,Ishita Sehgal,52,F,0
44872,27346,Daksh Bala,34,M,0
44873,27346,Kamala Nazareth,18,T,0
44874,15491,Sneha Andra,55,T,0
44875,38584,Divya Chaudry,41,F,0
44876,10644,Anthony Bal,79,T,0
44877,16566,Nakul Warrior,30,T,0
44878,342,Hemang Nagi,5,T,0
44879,33188,Janya Nayak,44,T,0
44880,33188,Tristan Subramaniam,15,T,0
44881,39546,Jalsa Puri,35,M,0
44882,39546,Ekanta Sengupta,66,M,0
44883,12792,Lucky Koshy,23,M,0
44884,12792,Imaran Srinivasan,21,T,0
44885,11415,Mason Gole,54,F,0
44886,37831,Maya Golla,28,F,0
44887,37831,Janya Desai,69,F,0
44888,9675,Neha Rajagopalan,75,M,0
44889,9675,Yash Char,10,M,0
44890,17300,Lakshmi De,23,T,0
44891,17300,Vyanjana Dhingra,57,F,0
44892,16085,Upkaar Varma,48,M,0
44893,16085,Vidhi Som,54,T,0
44894,26243,Pooja Kalita,73,M,0
44895,18041,Vasana Mand,36,F,0
44896,18041,Ati Baria,45,T,0
44897,13442,Tara Hora,44,F,0
44898,7838,Samaksh Talwar,77,M,0
44899,21116,Garima Atwal,58,M,0
44900,21116,Lakshit Kumar,19,M,0
44901,26945,Tripti Khare,17,M,0
44902,26945,Laksh Gokhale,38,T,0
44903,21799,Abha Magar,59,T,0
44904,15451,Ishwar Khalsa,23,T,0
44905,7864,Bhanumati Kapoor,67,T,0
44906,17685,Avni Bhattacharyya,26,F,0
44907,17685,Qarin Sen,42,T,0
44908,26943,Imaran Nigam,47,F,0
44909,26943,Urvi Raman,76,T,0
44910,35847,Samaksh Narasimhan,39,T,0
44911,353,Pranav Memon,56,F,0
44912,353,Viraj Sama,75,F,0
44913,32275,Reyansh Deo,5,T,0
44914,15556,Bakhshi Oommen,7,F,0
44915,30146,Mohammed Bhardwaj,51,F,0
44916,14929,Azad Mohan,73,T,0
44917,20318,Chandresh Choudhary,34,M,0
44918,23687,Michael Sarraf,57,M,0
44919,37861,Rohan Dhawan,9,F,0
44920,22823,Pahal Rastogi,48,T,0
44921,21534,Vedhika Bhasin,18,T,0
44922,16876,Karan Hegde,44,M,0
44923,16876,Pranit Dora,33,F,0
44924,13174,Umang Talwar,70,F,0
44925,6459,Isaiah Das,72,F,0
44926,12298,Kabir Sridhar,13,F,0
44927,19346,Ranveer Morar,59,T,0
44928,19346,Aadhya Bhalla,63,F,0
44929,13956,Sneha Kala,25,T,0
44930,23474,Naksh Deshpande,50,M,0
44931,23474,Jatin Choudhry,27,M,0
44932,16246,Nihal Talwar,53,M,0
44933,23262,Ekapad Panchal,8,F,0
44934,23262,Madhav Koshy,40,F,0
44935,35182,Ekiya Misra,75,F,0
44936,6463,Azad Luthra,6,F,0
44937,6463,Quincy Aggarwal,65,T,0
44938,31366,Damyanti Anand,21,F,0
44939,31366,Ucchal Kunda,39,F,0
44940,38934,Bahadurjit Sastry,72,M,0
44941,38934,Isaiah Tara,65,T,0
44942,22119,Ekaraj Guha,71,M,0
44943,22119,Madhavi Mitra,43,M,0
44944,5072,Diya Comar,9,F,0
44945,5072,Brinda Bhatia,48,T,0
44946,38372,Ekta Lalla,52,M,0
44947,38372,Adweta Chaudhari,27,T,0
44948,39543,Devika Bora,65,M,0
44949,16734,Waida Baria,9,F,0
44950,16734,Maya Samra,49,M,0
44951,23172,Daksh Gokhale,54,F,0
44952,3482,Vasana Bhagat,8,T,0
44953,3482,Neelima Guha,15,T,0
44954,12273,Anthony Dugal,10,M,0
44955,12273,Bimala D’Alia,44,M,0
44956,24963,Arunima Nazareth,50,M,0
44957,23489,Anjali Munshi,41,F,0
44958,14872,Andrew Bhatti,68,M,0
44959,6468,Harrison Sha,12,F,0
44960,6468,Advika Wadhwa,52,T,0
44961,20115,Yahvi Om,70,T,0
44962,32599,Diya Tella,73,F,0
44963,38045,Hemangini Swamy,33,T,0
44964,38835,Lipika Tata,62,T,0
44965,38835,Harish Suri,80,F,0
44966,17196,Chasmum Mane,48,F,0
44967,17196,Rachit Batra,16,T,0
44968,35990,Nachiket Naik,79,F,0
44969,34298,Janya Thakkar,50,F,0
44970,34298,Varenya Yadav,13,T,0
44971,21090,Tanish Brar,10,F,0
44972,14453,Jairaj Maharaj,53,M,0
44973,14453,Vanya Kulkarni,40,F,0
44974,15231,Faris Venkataraman,15,M,0
44975,15231,Chandresh Chakrabarti,42,F,0
44976,13386,Devansh Goyal,33,M,0
44977,15866,Peter Sekhon,19,T,0
44978,15866,Chandresh Gola,25,M,0
44979,38209,Vidhi Puri,33,T,0
44980,8188,Chameli Sule,49,M,0
44981,8188,Neelima Sachar,12,F,0
44982,35118,Avi Mutti,47,T,0
44983,35118,Ridhi Pingle,6,T,0
44984,24033,Zinal Rattan,78,T,0
44985,24033,Rachita Kakar,79,T,0
44986,22316,Chaitaly Nanda,11,T,0
44987,22316,Kalpit Korpal,58,F,0
44988,8417,Balhaar Raju,66,M,0
44989,8417,Vrishti Kothari,20,T,0
44990,7588,Zaitra Kurian,62,M,0
44991,15820,Tripti Bhasin,23,M,0
44992,15820,Jalsa Kapoor,75,M,0
44993,22987,Pavani Mistry,60,T,0
44994,22987,Indrajit Pandey,79,M,0
44995,9221,Oeshi Balan,35,T,0
44996,9221,Joshua Desai,79,T,0
44997,18028,Upadhriti Master,41,M,0
44998,18028,Manan Jain,49,M,0
44999,30346,Timothy Bora,73,M,0
45000,30346,Baljiwan Sidhu,52,T,0
45001,9207,Arya Sehgal,52,M,0
45002,18762,Anamika Ram,63,F,0
45003,18762,Netra Sha,13,M,0
45004,18334,Ansh Bhatia,78,M,0
45005,15593,Chatura Chandran,27,M,0
45006,15593,Jagrati Khare,32,M,0
45007,13774,Rachita Goda,15,M,0
45008,26427,Rohan Chaudhari,31,F,0
45009,26427,Niharika Varughese,8,T,0
45010,20080,Harshil Lata,28,T,0
45011,20080,Kabir Ranganathan,71,M,0
45012,6936,Girish Bhandari,68,M,0
45013,7694,Bachittar Ratti,59,M,0
45014,7694,Aadi Mangat,7,T,0
45015,38530,Imaran Kalla,20,T,0
45016,38530,Diya Dar,57,T,0
45017,34179,Manan Jani,19,T,0
45018,34179,Neelima Magar,55,T,0
45019,35641,Abhimanyu Vyas,66,F,0
45020,35641,Ayaan Manne,75,M,0
45021,37953,Ladli Babu,75,T,0
45022,37953,Isaiah Choudhury,18,T,0
45023,24598,Chaitaly Manda,6,F,0
45024,20786,Vedhika Bahl,10,T,0
45025,21422,Pallavi Nazareth,17,T,0
45026,21422,Harshil Rajagopal,25,M,0
45027,9008,Ekanta Sangha,20,T,0
45028,9008,Meghana Nigam,29,T,0
45029,30357,Aryan Pai,22,T,0
45030,38705,Rachita Grewal,58,T,0
45031,12962,Mohini Mander,19,F,0
45032,12962,Warda Dugar,68,M,0
45033,16345,Warjas Brahmbhatt,71,M,0
45034,16345,Kiaan Mann,21,F,0
45035,38884,Vinaya Raval,25,T,0
45036,17810,Ishani Kant,7,T,0
45037,17810,Tamanna Jani,45,T,0
45038,34716,Jai Gour,16,M,0
45039,34716,Aayush Choudhary,34,F,0
45040,32514,Yagnesh Ravi,28,T,0
45041,5365,Lekha Varghese,8,T,0
45042,8456,Ekiya Tak,51,T,0
45043,21961,Zehaan Raj,63,T,0
45044,25080,Umang Chawla,73,T,0
45045,25080,Ekiya Kala,70,F,0
45046,11797,Harrison Gulati,16,M,0
45047,11797,Aayush Saraf,59,M,0
45048,11282,Mahika Raman,64,T,0
45049,25723,Liam Biswas,29,F,0
45050,1716,Osha Talwar,42,M,0
45051,1716,Robert Bhagat,9,F,0
45052,6349,Manthan Goda,80,T,0
45053,26242,Saksham Mangat,28,M,0
45054,9248,Qabil Badal,9,T,0
45055,9248,Chandran Ramesh,77,T,0
45056,32201,Kai Kadakia,65,F,0
45057,10145,Devansh Vaidya,76,F,0
45058,10145,Turvi Gaba,79,T,0
45059,21692,Darpan Hegde,60,T,0
45060,27189,Sai Saha,43,F,0
45061,33289,Januja Acharya,17,T,0
45062,8196,Udant Deshmukh,69,M,0
45063,8196,Dev Chakraborty,55,T,0
45064,32083,Chaitanya Ganesh,15,M,0
45065,39878,Sai Dayal,37,T,0
45066,343,Dalbir Chadha,26,T,0
45067,343,Chatura Mallick,64,M,0
45068,37425,Yuvraj Mital,48,F,0
45069,37425,Ansh Varty,56,F,0
45070,13024,Lavanya Sehgal,75,T,0
45071,13024,Shravya Uppal,48,F,0
